Rank,University Name,Official Website,City,Country,Study Level,Bachelor,Master,Program Category,Program Name,Program URL,Course Intensity,Full Time,Part Time,Study Mode,On Campus,Online,Hybrid,Programme Duration,eu,non eu,arab,lebanese,pal,us,TOEFL,IELTS,SAT,GPA,Languages,english,french,arabic,german,spanish,catalan,italian,Engineering,Computing & Technology,Data Science & Artificial Intelligence,Health & Medicine,Life Sciences,Natural & Physical Sciences,Social Sciences,Psychology & Behavioral Sciences,Business & Management,Law & Governance,Education,"Arts, Design & Architecture",Humanities & Languages,Environment & Agriculture,Media & Communication,Hospitality & Tourism,Sports & Events,"Transport, Aviation & Maritime",Interdisciplinary & Emerging Fields
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Engineering,Hydraulic Engineering and Environment,http://www.upv.es/titulaciones/MUIHMA/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,"Spanish, Catalan",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Engineering,Industrial Constructions and Installations,http://www.upv.es/titulaciones/MUCII/indexi.html,Full Time,1,0,On Campus,1,0,0,,3816,3816,3816,3816,3816,3816,72,5.5,,2,"Spanish, Catalan",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Engineering,Industrial Engineering,http://www.upv.es/titulaciones/MUII/indexi.html,Full Time,1,0,On Campus,1,0,0,,2497,2497,2497,2497,2497,2497,72,5.5,,2,"Spanish, Catalan",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Environment & Agriculture,Industrial and Environmental Safety,http://www.upv.es/titulaciones/MUSIMA/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,"Spanish, Catalan",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Engineering,Informatics Engineering,http://www.upv.es/titulaciones/MUIINF/indexi.html,Full Time,1,0,On Campus,1,0,0,,2497,2497,2497,2497,2497,2497,72,5.5,,2,"English, Spanish, Catalan",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Business & Management,Information Management,http://www.upv.es/titulaciones/MUGI/indexi.html,Full Time,1,0,On Campus,1,0,0,,3816,3816,3816,3816,3816,3816,72,5.5,,2,"Spanish, Catalan",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Engineering,Maintenance Engineering,http://www.upv.es/titulaciones/MUIM/indexi.html,Full Time,1,0,On Campus,1,0,0,,3053,3053,3053,3053,3053,3053,72,5.5,,2,"Spanish, Catalan",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Engineering,"Materials Engineering, Science Processing, and Characterisation",http://www.upv.es/titulaciones/MUIPCM/indexi.html,Full Time,1,0,On Campus,1,0,0,,3816,3816,3816,3816,3816,3816,72,5.5,,2,"Spanish, Catalan",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Engineering,Mechanical Engineering,http://www.upv.es/titulaciones/MUIMEC/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,English,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Engineering,Mechatronics Engineering,http://www.upv.es/titulaciones/MUIMECA/indexi.html,Full Time,1,0,On Campus,1,0,0,,3816,3816,3816,3816,3816,3816,72,5.5,,2,"English, Spanish, Catalan",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Natural & Physical Sciences,Nuclear Safety and Radiological Protection,http://www.upv.es/titulaciones/MUSNPR/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,"Spanish, Catalan",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Engineering,Organisational and Logistics Engineering,http://www.upv.es/titulaciones/MUIOL/indexi.html,Full Time,1,0,On Campus,1,0,0,,3816,3816,3816,3816,3816,3816,72,5.5,,2,"English, Spanish, Catalan",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Engineering,Planning and Management in Civil Engineering,https://www.upv.es/titulaciones/MUPGIC/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,"Spanish, Catalan",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Business & Management,Project Management,http://www.upv.es/titulaciones/MUDGP/indexi.html,Full Time,1,0,On Campus,1,0,0,,3053,3053,3053,3053,3053,3053,72,5.5,,2,"English, Spanish, Catalan",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Interdisciplinary & Emerging Fields,"Science, Technology and Innovation Studies",http://www.upv.es/titulaciones/MUECTI/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,"Spanish, Catalan",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Computing & Technology,"Software Engineering, Formal Methods and Information Systems",http://www.upv.es/titulaciones/MUISMFSI/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,"English, Spanish, Catalan",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Engineering,Telecommunication Engineering,http://www.upv.es/titulaciones/MUITEL/indexi.html,Full Time,1,0,On Campus,1,0,0,,2497,2497,2497,2497,2497,2497,72,5.5,,2,"English, Spanish, Catalan",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Computing & Technology,"Telecommunication Technologies, Systems and Networks",http://www.upv.es/titulaciones/MUTSRC/indexi.html,Full Time,1,0,On Campus,1,0,0,,2544,2544,2544,2544,2544,2544,72,5.5,,2,"English, Spanish, Catalan",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Engineering,Textile Engineering,http://www.upv.es/titulaciones/MUIT/indexi.html,Full Time,1,0,On Campus,1,0,0,,1873,1873,1873,1873,1873,1873,72,5.5,,2,English,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,"Transport, Aviation & Maritime","Transportation, Land and Urban Development",http://www.upv.es/titulaciones/MUTTU/indexi.html,Full Time,1,0,On Campus,1,0,0,,3181,3181,3181,3181,3181,3181,72,5.5,,2,"Spanish, Catalan",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Computing & Technology,Intelligent Transport Systems,http://www.upv.es/titulaciones/MUSIT/indexi.html,Full Time,1,0,On Campus,1,0,0,,181,181,181,181,181,181,72,5.5,,2,English,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Life Sciences,Plant Breeding,http://www.upv.es/titulaciones/MUEMMGV/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,"English, Spanish, Catalan",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Computing & Technology,Plant Health in Sustainable Cropping Systems,http://www.upv.es/titulaciones/MUEMSVAS/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,"English, Spanish, Catalan",1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Environment & Agriculture,Agrifood and Envionmental Economy,http://www.upv.es/titulaciones/MUEAMA/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Life Sciences,"Animal Genetics and Breeding, and Reproductive Biotechnology",http://www.upv.es/titulaciones/MUMGABR/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,Spanish,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Life Sciences,Aquaculture,http://www.upv.es/titulaciones/MUA/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,Spanish,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Life Sciences,Biomedical Biotechnology,http://www.upv.es/titulaciones/MUBB/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,Spanish,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Engineering,Biosystems and Lanscape Engineering,http://www.upv.es/titulaciones/MUIBIP/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,Spanish,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Environment & Agriculture,Enology,"https://www.upv.es/titulaciones/MUENO/indexi.html#:~:text=TheDegreeinOenology,degreehastwoorientations.",Full Time,1,0,On Campus,1,0,0,,3053,3053,3053,3053,3053,3053,72,5.5,,2,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Environment & Agriculture,Health and Vegetable Production,http://www.upv.es/titulaciones/MUPVEA/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Life Sciences,Plant Genetics and Breeding,http://www.upv.es/titulaciones/MUMGV/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,Spanish,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Life Sciences,Plant Molecular and Cellular Biotechnology,http://www.upv.es/titulaciones/MUBMCP/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,Spanish,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Environment & Agriculture,Precision Livestock Farming,http://www.upv.es/titulaciones/MUGP/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Computing & Technology,Assessment and Environmental Monitoring of Marine and Coastal Ecosystems,http://www.upv.es/titulaciones/MUESAEMC/indexi.html,Full Time,1,0,On Campus,1,0,0,,2544,2544,2544,2544,2544,2544,72,5.5,,2,Spanish,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Natural & Physical Sciences,Green Chemistry,http://www.upv.es/titulaciones/MUQS/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Natural & Physical Sciences,Mathematical Research,http://www.upv.es/titulaciones/MUIMA/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,"Arts, Design & Architecture",Multimedia and Visual Arts,http://www.upv.es/titulaciones/MUAVM/indexi.html,Full Time,1,0,On Campus,1,0,0,,,,,,,,72,5.5,,2,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Media & Communication,Social Media and Corporate Communication,http://www.upv.es/titulaciones/MUSMCC/indexi.html,Full Time,1,0,On Campus,1,0,0,,2544,2544,2544,2544,2544,2544,72,5.5,,2,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
422,Universitat Politecnica de Valencia,https://www.upv.es/index-en.html,València,Spain,Master,0,1,Media & Communication,Transmedia Communication,http://www.upv.es/titulaciones/MUCT/indexi.html,Full Time,1,0,On Campus,1,0,0,,2544,2544,2544,2544,2544,2544,72,5.5,,2,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Bachelor,1,0,Data Science & Artificial Intelligence,Data Science,https://www.uv.es/grau-ciencia-dades/ca/grau-ciencia-dades.html,Full Time,1,0,On Campus,1,0,0,4,,,,,,,,,,,"Spanish, Catalan",0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Bachelor,1,0,Engineering,Computer Engineering,https://www.uv.es/uvweb/grau-enginyeria-informatica/ca/grau-enginyeria-informatica-1285930650503.html,Full Time,1,0,On Campus,1,0,0,4,,,,,,,,,,,"Spanish, Catalan",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Bachelor,1,0,Engineering,Multimedia Engineering,https://www.uv.es/uvweb/universitat/ca/estudis-grau/oferta-graus/oferta-graus/grau-enginyeria-multimedia-1285846094474/Titulacio.html?id=1286036744473,Full Time,1,0,On Campus,1,0,0,4,,,,,,,,,,,"Spanish, Catalan",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Bachelor,1,0,Engineering,Chemical Engineering,https://www.uv.es/uvweb/universitat/ca/estudis-grau/oferta-graus/oferta-graus/grau-enginyeria-quimica-1285846094474/Titulacio.html?id=1285847338746,Full Time,1,0,On Campus,1,0,0,4,,,,,,,,,,,"Spanish, Catalan",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Bachelor,1,0,Humanities & Languages,History,https://www.uv.es/uvweb/universitat/ca/estudis-grau/oferta-graus/oferta-graus/grau-historia-1285846094474/Titulacio.html?id=1285847387950,Full Time,1,0,On Campus,1,0,0,4,,,,,,,,,,,"Spanish, Catalan",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Bachelor,1,0,Humanities & Languages,English Studies,https://www.uv.es/uvweb/universitat/ca/estudis-grau/oferta-graus/oferta-graus/grau-estudis-anglesos-1285846094474/Titulacio.html?id=1285847387840,Full Time,1,0,On Campus,1,0,0,4,422.07,844.14,844.14,844.14,844.14,844.14,,,,,"Spanish, Catalan",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Bachelor,1,0,Humanities & Languages,Modern Languages ??and Literatures,https://www.uv.es/uvweb/universitat/ca/estudis-grau/oferta-graus/oferta-graus/grau-llengues-modernes-seues-literatures-1285846094474/Titulacio.html?id=1285847387997,Full Time,1,0,On Campus,1,0,0,4,422.07,844.14,844.14,844.14,844.14,844.14,,,,,"Spanish, Catalan",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Bachelor,1,0,Humanities & Languages,Art History,https://www.uv.es/uvweb/universitat/ca/estudis-grau/oferta-graus/oferta-graus/grau-historia-art-1285846094474/Titulacio.html?id=1285847387975,Full Time,1,0,On Campus,1,0,0,4,422.07,844.14,844.14,844.14,844.14,844.14,,,,,"Spanish, Catalan",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Bachelor,1,0,Life Sciences,Biology,https://www.uv.es/uvweb/universitat/ca/estudis-grau/oferta-graus/oferta-graus/grau-biologia-1285846094474/Titulacio.html?id=1286320222120,Full Time,1,0,On Campus,1,0,0,4,572.22,1144.44,1144.44,1144.44,1144.44,1144.44,,,,,"Spanish, Catalan",0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Bachelor,1,0,Health & Medicine,Nursing,https://www.uv.es/uvweb/universitat/ca/estudis-grau/oferta-graus/oferta-graus/grau-infermeria-1285846094474/Titulacio.html?id=1285847387010,Full Time,1,0,On Campus,1,0,0,4,1080,1188,1188,1188,1188,1188,,,,,"Spanish, Catalan",0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Bachelor,1,0,Natural & Physical Sciences,Chemistry,https://www.uv.es/uvweb/universitat/ca/estudis-grau/oferta-graus/oferta-graus/grau-quimica-1285846094474/Titulacio.html?id=1286036741585,Full Time,1,0,On Campus,1,0,0,4,572.22,1144.44,1144.44,1144.44,1144.44,1144.44,,,,,"Spanish, Catalan",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Bachelor,1,0,Natural & Physical Sciences,Physics,https://www.uv.es/uvweb/universitat/ca/estudis-grau/oferta-graus/oferta-graus/grau-fisica-1285846094474/Titulacio.html?id=1285847387274,Full Time,1,0,On Campus,1,0,0,4,462.99,925.98,925.98,925.98,925.98,925.98,,,,,"Spanish, Catalan",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Bachelor,1,0,Law & Governance,Law,https://www.uv.es/uvweb/universitat/ca/estudis-grau/oferta-graus/oferta-graus/grau-dret-1285846094474/Titulacio.html?id=1285847455682,Full Time,1,0,On Campus,1,0,0,4,422.07,844.14,844.14,844.14,844.14,844.14,,,,,"Spanish, Catalan",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Bachelor,1,0,Social Sciences,Economics,https://www.uv.es/uvweb/universitat/ca/estudis-grau/oferta-graus/oferta-graus/grau-economia-1285846094474/Titulacio.html?id=1285847455792,Full Time,1,0,On Campus,1,0,0,,422.07,844.14,844.14,844.14,844.14,844.14,,,,,"Spanish, Catalan",0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Bachelor,1,0,Media & Communication,Journalism,https://www.uv.es/uvweb/universitat/ca/estudis-grau/oferta-graus/oferta-graus/grau-periodisme-1285846094474/Titulacio.html?id=1286139267484,Full Time,1,0,On Campus,1,0,0,,462.99,925.98,925.98,925.98,925.98,925.98,,,,,"Spanish, Catalan",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Master,0,1,Engineering,Environmental Engineering,https://www.uv.es/uvweb/college/en/postgraduate-courses/official-master-s-degrees/official-master-s-degrees-offered/master-s-degree-environmental-engineering-1285848941532/Titulacio.html?id=1285850880452,Full Time,1,0,On Campus,1,0,0,2,1166.22,2332.44,2332.44,2332.44,2332.44,2332.44,,,,,Spanish,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Master,0,1,Data Science & Artificial Intelligence,Data Science,https://www.uv.es/uvweb/college/en/postgraduate-courses/official-master-s-degrees/official-master-s-degrees-offered/master-s-degree-data-science-1285848941532/Titulacio.html?id=1285951992806,Full Time,1,0,On Campus,1,0,0,2,1166.22,2332.44,2332.44,2332.44,2332.44,2332.44,,,,,Spanish,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Master,0,1,Humanities & Languages,Archaeology,https://www.uv.es/uvweb/college/en/postgraduate-courses/official-master-s-degrees/official-master-s-degrees-offered/master-s-degree-archaeology-1285848941532/Titulacio.html?id=1285850863109,Full Time,1,0,On Campus,1,0,0,1,1166.22,2332.44,2332.44,2332.44,2332.44,2332.44,,,,,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Master,0,1,Humanities & Languages,Ethics and Democracy,https://www.uv.es/uvweb/college/en/postgraduate-courses/official-master-s-degrees/official-master-s-degrees-offered/master-s-degree-ethics-democracy-1285848941532/Titulacio.html?id=1285855672335,Full Time,1,0,On Campus,1,0,0,1,1166.22,2332.44,2332.44,2332.44,2332.44,2332.44,,,,,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Master,0,1,Humanities & Languages,Language and Literature Research,https://www.uv.es/uvweb/college/en/postgraduate-courses/official-master-s-degrees/official-master-s-degrees-offered/master-s-degree-language-literature-research-1285848941532/Titulacio.html?id=1285850889130,Full Time,1,0,On Campus,1,0,0,1,1166.22,2332.44,2332.44,2332.44,2332.44,2332.44,,,,,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Master,0,1,Business & Management,Cultural Management,https://www.uv.es/uvweb/college/en/postgraduate-courses/official-master-s-degrees/official-master-s-degrees-offered/master-s-degree-cultural-management-1285848941532/Titulacio.html?id=1286361771917,Full Time,1,0,On Campus,1,0,0,2,1166.22,2332.44,2332.44,2332.44,2332.44,2332.44,,,,,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Master,0,1,Humanities & Languages,History of Science and Scientific Communication,https://www.uv.es/uvweb/college/en/postgraduate-courses/official-master-s-degrees/official-master-s-degrees-offered/master-s-degree-history-science-scientific-communication-1285848941532/Titulacio.html?id=1285899829412,Full Time,1,0,On Campus,1,0,0,1,1166.22,2332.44,2332.44,2332.44,2332.44,2332.44,,,,,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Master,0,1,Engineering,Quantum Technologies,https://www.uv.es/uvweb/college/en/postgraduate-courses/official-master-s-degrees/official-master-s-degrees-offered/master-s-degree-quantum-technologies-1285848941532/Titulacio.html?id=1286298042729,Full Time,1,0,On Campus,1,0,0,1,957,2332.44,2332.44,2332.44,2332.44,2332.44,,,,,Spanish,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Master,0,1,Natural & Physical Sciences,Chemistry,https://www.uv.es/uvweb/college/en/postgraduate-courses/official-master-s-degrees/official-master-s-degrees-offered/master-s-degree-chemistry-1285848941532/Titulacio.html?id=1285956329640,Full Time,1,0,On Campus,1,0,0,1,1166,2332.44,2332.44,2332.44,2332.44,2332.44,,,,,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430,Universitat de Valencia,https://www.uv.es/,València,Spain,Master,0,1,Natural & Physical Sciences,Organic Chemistry,https://www.uv.es/uvweb/college/en/postgraduate-courses/official-master-s-degrees/official-master-s-degrees-offered/master-s-degree-organic-chemistry-1285848941532/Titulacio.html?id=1285956333607,Full Time,1,0,On Campus,1,0,0,1,1166,2332.44,2332.44,2332.44,2332.44,2332.44,,,,,Spanish,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
